age,workclass,fnlwgt,education,educationNum,maritalStatus,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,country,earnings
17,1,211870,4,5,0,0,1,1,0,0,6,1,0
22,1,281432,11,10,0,3,1,1,0,0,30,1,0
27,1,161155,5,6,0,0,1,1,0,0,40,1,0
23,1,197904,10,9,0,4,1,0,0,0,35,1,0
33,1,111746,8,12,1,1,1,1,0,0,45,11,0
43,2,170721,11,10,1,1,1,1,0,0,20,1,0
28,3,70100,13,13,0,0,1,1,0,0,20,1,0
41,1,193626,10,9,3,4,1,0,0,0,40,1,0
52,0,271749,7,8,0,5,2,1,594,0,40,1,0
25,1,189775,11,10,3,3,2,0,0,0,20,1,0
63,0,401531,1,2,1,1,1,1,0,0,35,1,0
59,5,286967,10,9,1,1,1,1,0,0,45,1,0
45,5,164427,13,13,2,4,1,0,0,0,40,1,0
38,1,91039,13,13,1,1,1,1,15024,0,60,1,1
40,1,347934,10,9,0,0,1,0,0,0,35,1,0
46,4,371373,10,9,2,0,1,1,0,0,40,1,0
35,1,32220,8,12,0,0,1,0,0,0,60,1,0
34,1,187251,10,9,2,4,1,0,0,0,25,1,0
33,1,178107,13,13,0,3,1,1,0,0,20,1,0
41,1,343121,10,9,2,4,1,0,0,0,36,1,0
20,1,262749,11,10,0,3,1,1,0,0,40,1,0
23,1,403107,2,3,0,3,1,1,0,0,40,12,0
26,1,64293,11,10,0,0,1,0,0,0,35,1,0
72,0,303588,10,9,1,1,1,1,0,0,20,1,0
23,5,324960,10,9,0,0,1,1,0,0,40,9,0
62,5,114060,10,9,1,1,1,1,0,0,40,1,0
52,1,48925,11,10,1,1,1,1,0,0,40,1,0
58,1,180980,11,10,2,4,1,0,0,0,42,20,0
25,1,181054,13,13,0,0,1,0,0,0,40,1,0
24,1,388093,13,13,0,0,2,1,0,0,40,1,0
19,1,249609,11,10,0,3,1,1,0,0,8,1,0
43,1,112131,11,10,1,1,1,1,0,0,40,1,0
47,5,543162,10,9,4,4,2,0,0,0,40,1,0
39,1,91996,10,9,2,4,1,0,0,0,40,1,0
49,1,141944,9,11,3,4,1,1,0,1380,42,1,0
53,0,251804,2,3,6,4,2,0,0,0,30,1,0
32,1,37070,9,11,0,0,1,1,0,0,45,1,0
34,1,337587,11,10,1,1,1,1,0,0,50,1,1
28,1,189346,10,9,2,0,1,1,0,0,45,1,0
57,0,222216,9,11,6,4,1,0,0,0,38,1,0
25,1,267044,11,10,0,0,4,0,0,0,20,1,0
20,0,214635,11,10,0,3,1,1,0,0,24,1,0
21,0,204226,11,10,0,4,1,0,0,0,35,1,0
34,1,108116,13,13,1,1,1,1,0,0,50,1,1
38,6,99146,13,13,1,1,1,1,15024,0,80,1,1
50,1,196232,10,9,1,1,1,1,7688,0,50,1,1
24,5,248344,11,10,2,0,2,1,0,0,50,1,0
37,5,186035,11,10,1,1,1,1,0,0,45,1,1
44,1,177905,11,10,2,4,1,1,0,0,58,1,1
28,1,85812,11,10,1,2,1,0,0,0,40,1,0
42,1,221172,13,13,1,1,1,1,0,0,40,1,1
74,1,99183,11,10,2,0,1,0,0,0,9,1,0
38,2,190387,10,9,1,1,1,1,0,0,50,1,0
44,2,202692,14,14,1,1,1,1,0,0,40,1,0
44,1,109339,6,7,2,4,0,0,0,0,46,36,0
26,1,108658,10,9,0,0,1,1,0,0,40,1,0
36,1,197202,10,9,1,1,2,1,0,0,40,1,0
41,1,101739,8,12,1,2,1,0,0,0,50,1,1
67,1,231559,12,15,1,1,1,1,20051,0,48,1,1
39,5,207853,7,8,1,1,1,1,0,0,50,1,0
57,1,190942,1,2,6,0,2,0,0,0,30,1,0
29,1,102345,9,11,4,0,1,1,0,0,40,1,0
31,6,41493,13,13,0,0,1,0,0,0,45,1,0
34,0,190027,10,9,0,4,2,0,0,0,40,1,0
44,1,210525,11,10,1,1,1,1,0,0,40,1,0
29,1,133937,15,16,0,3,1,1,0,0,40,1,0
30,1,237903,11,10,0,4,1,0,0,0,40,1,0
27,1,163862,10,9,0,0,1,1,0,0,40,1,0
27,1,201872,11,10,1,1,1,1,0,0,50,1,0
32,1,84179,10,9,0,0,1,0,0,0,45,1,0
58,1,51662,5,6,1,2,1,0,0,0,8,1,0
35,5,233327,11,10,1,1,1,1,0,0,40,1,0
21,1,259510,10,9,0,3,1,1,0,0,36,1,0
28,1,184831,11,10,0,4,1,1,0,0,40,1,0
46,2,245724,11,10,2,0,1,1,0,0,50,1,0
36,2,27053,10,9,4,4,1,0,0,0,40,1,0
72,1,205343,6,7,6,4,1,0,0,0,40,1,0
35,1,229328,10,9,1,2,2,0,0,0,40,1,0
33,4,319560,9,11,2,4,2,0,0,0,40,1,1
69,1,136218,6,7,0,0,1,0,0,0,40,1,0
35,1,54576,10,9,1,1,1,1,0,0,40,1,0
31,1,323069,10,9,4,4,1,0,0,0,20,0,0
34,1,148291,10,9,1,2,1,0,0,0,32,1,0
30,1,152453,6,7,1,1,1,1,0,0,40,4,0
28,1,114053,13,13,0,0,1,1,0,0,55,1,0
54,1,212960,13,13,1,1,1,1,0,0,35,1,1
47,1,264052,11,10,1,1,1,1,0,0,50,1,1
24,1,82804,10,9,0,4,2,0,0,0,40,1,0
52,2,334273,13,13,1,1,1,1,0,0,60,1,1
20,1,27337,10,9,0,3,4,1,0,0,48,1,0
43,6,188436,14,14,1,1,1,1,5013,0,45,1,0
45,1,433665,3,4,4,4,1,0,0,0,40,4,0
29,2,110663,10,9,4,0,1,1,0,0,35,1,0
47,1,87490,14,14,2,4,1,1,0,0,42,1,0
24,1,354351,10,9,0,3,1,1,0,0,40,1,0
51,1,95469,10,9,1,1,1,1,0,0,40,1,0
17,1,242718,6,7,0,3,1,1,0,0,12,1,0
37,1,22463,9,11,1,1,1,1,0,1977,40,1,1
27,1,158156,15,16,0,0,1,0,0,0,70,1,0
29,1,350162,13,13,1,2,1,1,0,0,40,1,1
18,0,165532,7,8,0,3,1,1,0,0,25,1,0
36,2,28738,8,12,2,4,1,0,0,0,35,1,0
58,5,283635,13,13,0,0,1,0,0,0,40,1,0
26,2,86646,11,10,1,1,1,1,0,0,45,1,0
65,0,195733,11,10,1,1,1,1,0,0,30,1,1
57,1,69884,10,9,1,1,1,1,0,0,40,1,1
59,1,199713,10,9,1,1,1,1,0,0,40,1,0
27,1,181659,10,9,1,1,1,1,0,0,40,1,0
31,2,340939,13,13,0,0,1,1,0,0,40,1,0
21,1,197747,11,10,0,3,1,0,0,0,24,1,0
29,1,34292,11,10,0,0,1,1,0,0,60,1,0
18,1,156764,6,7,0,3,1,1,0,0,40,1,0
52,1,25826,5,6,1,1,1,1,0,1887,47,1,1
57,6,103948,13,13,2,0,1,1,0,0,80,1,0
42,0,137390,10,9,1,1,1,1,0,0,40,1,0
55,0,105138,10,9,1,2,3,0,0,0,40,1,0
60,1,39352,3,4,0,0,1,1,0,0,48,1,1
31,1,168387,13,13,1,1,1,1,7688,0,40,15,1
23,1,117789,13,13,0,3,1,0,0,0,40,1,0
27,1,267147,10,9,0,3,1,1,0,0,40,1,0
23,0,99399,11,10,0,4,4,0,0,0,25,1,0
42,2,214242,12,15,1,1,1,1,0,1902,50,1,1
25,1,200408,11,10,0,0,1,1,2174,0,40,1,0
49,1,136455,13,13,0,0,1,0,0,0,45,1,0
32,1,239824,13,13,0,0,1,1,0,0,40,1,0
19,1,217039,11,10,0,3,1,1,0,0,28,1,0
60,1,51290,3,4,2,0,1,0,0,0,40,1,0
42,5,175674,4,5,1,1,1,1,0,0,40,1,0
35,2,194404,8,12,0,0,1,1,0,0,40,1,0
48,1,45612,10,9,0,4,2,0,0,0,37,1,0
51,1,410114,14,14,1,1,1,1,0,0,40,1,1
29,1,182521,10,9,0,0,4,1,0,0,40,1,0
36,5,339772,10,9,4,0,2,1,0,0,40,1,0
17,1,169658,5,6,0,3,1,0,0,0,21,1,0
52,1,200853,14,14,2,0,1,0,6849,0,60,1,0
24,1,247564,10,9,0,0,1,1,0,0,40,1,0
24,1,249909,10,9,1,1,1,1,0,0,50,1,0
26,5,208122,13,13,0,3,1,1,1055,0,40,1,0
27,1,109881,13,13,0,3,1,0,0,0,20,1,0
39,1,207824,10,9,0,3,1,1,0,0,60,1,0
30,1,369027,10,9,1,1,2,1,0,0,45,1,0
50,2,114117,10,9,1,1,1,1,0,0,32,1,0
52,6,51048,13,13,1,1,1,1,0,0,55,1,0
46,1,102388,12,15,1,1,1,1,15024,0,45,1,1
23,1,190483,13,13,0,3,1,0,0,0,20,1,0
45,1,462440,6,7,6,0,2,0,0,0,20,1,0
65,1,109351,4,5,6,4,2,0,0,0,24,1,0
29,1,34383,9,11,1,1,1,1,0,0,55,1,0
47,1,241832,4,5,3,4,1,1,0,0,40,12,0
30,1,124187,10,9,0,3,2,1,0,0,60,1,0
34,1,153614,10,9,1,1,1,1,0,0,45,1,1
38,2,267556,10,9,1,1,1,1,0,0,64,1,0
33,1,205469,11,10,1,1,1,1,0,0,40,1,1
49,1,268090,13,13,1,1,1,1,0,0,26,1,1
47,2,165039,11,10,0,4,2,0,0,0,40,1,0
49,5,120451,5,6,4,4,2,0,0,0,40,1,0
43,1,154374,11,10,1,1,1,1,15024,0,60,1,1
30,1,103649,13,13,1,2,2,0,0,0,40,1,1
58,2,35723,10,9,1,1,1,1,0,0,60,1,0
19,1,262601,10,9,0,3,1,0,0,0,14,1,0
21,1,226181,13,13,0,0,1,1,0,0,40,1,0
33,1,175697,13,13,1,1,1,1,15024,0,60,1,1
47,6,248145,2,3,1,1,1,1,0,0,50,14,0
52,2,289436,15,16,1,1,1,1,0,0,60,1,1
26,1,75654,10,9,2,0,1,1,0,0,55,1,0
60,1,199378,10,9,1,1,1,1,0,0,40,1,0
21,1,160968,11,10,0,3,1,1,0,0,40,1,0
36,1,188563,11,10,1,1,1,1,5178,0,50,1,1
31,1,55849,11,10,1,1,1,1,0,0,45,1,0
50,6,195322,15,16,4,0,1,1,0,0,40,1,1
31,5,402089,10,9,2,4,1,0,0,0,40,1,0
71,1,78277,10,9,1,1,1,1,0,0,15,1,0
58,0,158611,10,9,1,1,1,1,0,0,50,1,0
30,3,169496,13,13,1,1,1,1,0,0,40,1,1
20,1,130959,11,10,0,3,1,1,0,0,20,1,0
24,1,556660,10,9,0,5,1,1,4101,0,50,1,0
35,1,292472,15,16,1,1,3,1,0,0,40,6,1
38,3,143774,11,10,4,0,1,0,0,0,45,1,0
27,1,288341,10,9,0,3,1,0,0,0,32,1,0
29,3,71592,11,10,0,4,3,0,0,0,40,35,0
70,0,167358,4,5,6,4,1,0,1111,0,15,1,0
34,1,106742,10,9,1,1,1,1,0,0,45,1,0
44,1,219288,3,4,1,1,1,1,0,0,35,1,0
43,1,174524,10,9,1,1,1,1,0,0,40,1,1
44,2,335183,7,8,1,1,2,1,0,0,40,1,1
35,1,261293,14,14,0,0,1,1,0,0,60,1,0
27,1,111900,11,10,0,0,1,1,0,0,40,1,0
43,5,194360,14,14,0,0,1,1,0,0,38,1,0
20,1,81145,11,10,0,0,1,0,0,0,25,1,0
42,1,341204,8,12,2,4,1,0,8614,0,40,1,1
27,3,249362,11,10,1,1,1,1,3411,0,40,1,0
42,1,247019,10,9,1,1,2,1,0,0,40,1,1
20,0,114746,6,7,3,3,3,0,0,1762,40,5,0
24,1,172146,4,5,0,0,1,1,0,1721,40,1,0
48,4,110457,11,10,2,0,1,1,0,0,40,1,0
17,0,80077,6,7,0,3,1,0,0,0,20,1,0
17,2,368700,6,7,0,3,1,1,0,0,10,1,0
33,1,182556,13,13,1,1,1,1,0,0,40,1,1
50,6,219420,10,9,1,1,1,1,0,0,50,1,1
22,1,240817,10,9,0,3,1,0,2597,0,40,1,0
17,1,102726,7,8,0,3,1,1,0,0,16,1,0
32,1,226267,11,10,1,1,1,1,0,0,40,4,0
31,1,125457,10,9,0,0,1,1,0,0,45,1,0
58,2,204021,10,9,6,0,1,1,0,0,50,1,0
29,5,92262,10,9,0,3,1,1,0,0,48,1,0
37,1,161141,9,11,1,1,1,1,0,0,40,11,1
34,2,190290,10,9,1,1,1,1,0,0,40,1,1
23,5,430828,11,10,4,4,2,1,0,0,40,1,0
18,3,59342,6,7,0,3,1,0,0,0,5,1,0
34,1,136721,10,9,2,0,1,0,0,0,40,1,0
66,0,149422,3,4,0,0,1,1,0,0,4,1,0
45,5,86644,13,13,1,2,1,0,0,0,55,1,0
41,1,195124,14,14,0,0,1,1,0,0,35,8,0
26,1,167350,10,9,0,5,1,1,0,0,30,1,0
54,5,113000,11,10,1,1,1,1,0,0,40,1,0
24,1,140027,11,10,0,3,2,0,0,0,45,1,0
42,1,262425,11,10,1,1,1,1,0,0,50,1,0
20,1,316702,11,10,0,3,1,1,0,0,20,1,0
23,3,335453,13,13,0,0,1,0,0,0,20,1,0
25,0,202480,8,12,0,5,1,1,0,0,45,1,0
35,1,203628,14,14,0,0,1,1,0,0,60,1,1
31,1,118710,14,14,1,1,1,1,0,1902,40,1,1
30,1,189620,13,13,0,3,1,0,0,0,40,9,0
19,1,475028,10,9,0,3,1,0,0,0,20,1,0
36,5,110866,13,13,0,0,1,1,0,0,50,1,0
31,1,243605,13,13,6,4,1,0,0,1380,40,14,0
21,1,163870,11,10,0,3,1,1,0,0,30,1,0
31,2,80145,11,10,1,1,1,1,0,0,40,1,0
46,1,295566,15,16,2,4,1,0,25236,0,65,1,1
44,1,63042,13,13,2,3,1,0,0,0,50,1,1
40,1,229148,7,8,1,1,2,1,0,0,40,2,0
45,1,242552,11,10,0,0,2,1,0,0,40,1,0
60,1,177665,10,9,1,1,1,1,0,0,35,1,0
18,1,208103,6,7,0,5,1,1,0,0,25,1,0
28,1,296450,13,13,1,1,1,1,0,0,40,1,0
36,1,70282,11,10,2,4,2,0,0,0,40,1,0
36,1,271767,13,13,4,0,1,1,0,0,40,0,0
40,1,144995,9,11,1,1,1,1,4386,0,40,1,0
36,5,382635,13,13,2,4,1,0,0,0,35,10,0
31,1,295697,10,9,4,4,2,0,0,0,40,1,0
33,1,194141,10,9,1,1,1,1,0,0,40,1,0
19,3,378418,10,9,0,3,1,0,0,0,40,1,0
22,1,214399,11,10,0,3,1,0,0,0,15,1,0
34,1,217460,13,13,1,1,1,1,0,0,45,1,1
33,1,182556,10,9,0,0,1,1,0,0,40,1,0
41,1,125831,10,9,1,1,1,1,0,2051,60,1,0
29,1,271328,13,13,0,0,1,1,4650,0,40,1,0
50,5,50459,10,9,1,1,1,1,0,0,42,1,1
42,1,162140,13,13,1,1,1,1,7298,0,45,1,1
43,1,177937,13,13,0,0,1,1,0,0,40,0,1
44,1,111502,10,9,1,2,1,0,0,0,40,1,0
20,1,299047,11,10,0,0,1,0,0,0,20,1,0
31,1,223212,10,9,1,1,1,1,0,0,40,4,0
65,2,118474,6,7,1,1,1,1,9386,0,59,0,1
23,1,352139,11,10,0,0,1,0,0,0,24,1,0
55,1,173093,11,10,2,0,3,0,0,0,40,1,0
26,1,181655,9,11,1,1,1,1,0,2377,45,1,0
25,1,332702,9,11,0,3,1,0,0,0,15,1,0
45,0,51164,11,10,1,2,2,0,0,0,40,1,0
35,1,234901,11,10,1,1,1,1,2407,0,40,1,0
36,1,131414,11,10,0,0,2,0,0,0,36,1,0
43,3,260960,13,13,1,1,1,1,0,0,50,1,0
56,1,156052,10,9,6,4,2,0,594,0,20,1,0
42,1,279914,13,13,1,1,1,1,0,0,40,1,1
19,1,192453,11,10,0,5,1,0,0,0,25,1,0
55,2,200939,10,9,1,1,1,1,0,0,72,1,0
42,1,151408,14,14,0,0,1,0,14084,0,50,1,1
26,1,112847,9,11,0,3,1,1,0,0,40,1,0
17,1,316929,7,8,0,3,1,1,0,0,20,1,0
42,5,126319,13,13,1,2,1,0,0,0,40,1,1
55,1,197422,10,9,1,1,1,1,7688,0,40,1,1
32,1,267736,11,10,0,3,2,0,0,0,40,1,0
29,1,267034,6,7,0,3,2,1,0,0,40,24,0
46,3,193047,13,13,1,1,1,1,0,0,37,1,0
29,3,356089,13,13,1,1,1,1,7688,0,40,1,1
22,1,223515,13,13,0,4,1,1,0,0,20,1,0
58,2,87510,5,6,1,1,1,1,0,0,40,1,0
23,1,145111,10,9,0,4,1,1,0,0,50,1,0
39,1,48093,10,9,0,0,1,1,0,0,40,1,0
27,1,31757,9,11,0,3,1,1,0,0,38,1,0
54,1,285854,10,9,1,1,1,1,0,0,40,1,1
33,5,120064,13,13,0,0,1,0,0,0,45,1,0
46,4,167381,10,9,1,2,1,0,0,0,40,1,1
37,1,103408,10,9,0,0,2,1,0,0,40,1,0
36,1,101460,10,9,0,0,1,0,0,0,18,1,0
59,5,420537,10,9,1,2,1,0,0,0,38,1,1
34,5,119411,10,9,2,4,1,1,0,0,40,11,0
53,6,128272,15,16,1,1,1,1,0,0,70,1,1
51,1,386773,13,13,0,0,1,1,0,0,55,1,1
32,1,283268,5,6,4,4,1,0,0,0,42,1,0
31,3,301526,11,10,3,5,1,1,0,0,40,1,0
22,1,151790,11,10,1,2,1,0,0,0,30,21,0
47,2,106252,13,13,2,0,1,0,0,0,50,1,0
32,1,188557,10,9,0,0,1,1,0,0,40,1,0
26,1,171114,11,10,0,0,1,0,0,0,38,1,0
37,1,327323,2,3,4,0,1,1,0,0,32,23,0
31,1,244147,10,9,2,4,1,1,0,0,55,1,0
37,1,280282,9,11,1,2,1,0,0,0,24,1,1
55,1,116442,10,9,0,0,1,1,0,0,38,1,0
23,5,282579,9,11,2,0,1,1,0,0,56,1,0
36,1,51838,11,10,2,4,1,0,0,0,40,1,0
34,1,73585,14,14,1,1,1,1,0,0,40,0,0
43,1,226902,13,13,1,1,1,1,0,0,50,1,1
54,1,279129,11,10,0,0,1,1,0,0,40,1,0
43,3,146908,11,10,1,1,1,1,0,0,40,0,0
28,1,196690,9,11,0,0,1,0,0,1669,42,1,0
40,1,130760,9,11,1,1,1,1,0,0,50,1,1
41,2,49572,11,10,1,1,1,1,0,0,60,1,0
40,1,237601,13,13,0,0,0,0,0,0,55,1,1
42,1,169628,11,10,2,0,2,0,0,0,38,1,0
61,2,36671,10,9,1,1,1,1,0,2352,50,1,0
18,1,231193,7,8,0,3,1,1,0,0,30,1,0
59,0,192130,10,9,1,1,1,1,0,0,16,1,0
21,0,149704,10,9,0,0,1,0,1055,0,40,1,0
48,1,102102,9,11,1,1,1,1,0,0,50,1,1
41,6,32185,13,13,1,1,1,1,0,0,40,1,0
18,0,196061,11,10,0,3,1,1,0,0,33,1,0
23,1,211046,10,9,0,0,1,0,2463,0,40,1,0
60,1,31577,10,9,1,1,1,1,0,0,60,1,1
22,1,162343,11,10,0,5,2,1,0,0,20,1,0
61,1,128831,10,9,1,1,1,1,0,0,40,1,0
25,1,316688,10,9,0,0,2,1,0,0,40,1,0
46,1,90758,14,14,0,0,1,1,0,0,35,1,1
43,1,274363,13,13,1,1,1,1,0,1902,40,19,1
43,1,154538,8,12,2,0,1,1,0,0,40,1,0
24,1,106085,10,9,0,3,2,1,0,1721,30,1,0
68,2,315859,6,7,0,4,1,1,0,0,20,1,0
31,1,51471,10,9,2,4,1,0,0,0,38,1,0
17,1,193830,6,7,0,3,1,0,0,0,20,1,0
32,1,231043,10,9,1,1,1,1,5178,0,48,1,1
50,0,23780,14,14,3,5,1,1,0,0,40,1,0
33,1,169879,13,13,1,1,1,1,3103,0,47,1,1
64,1,270333,13,13,1,1,1,1,0,0,40,1,1
20,1,138768,10,9,0,3,1,1,0,0,30,1,0
30,1,191571,10,9,4,3,1,0,0,0,36,1,0
22,0,219941,11,10,0,3,2,1,0,0,40,1,0
43,1,94113,11,10,2,0,1,1,0,0,45,1,0
22,1,137510,11,10,0,3,1,1,0,0,40,1,0
17,1,32607,5,6,0,3,1,1,0,0,20,1,0
47,2,93208,10,9,1,2,1,0,0,0,75,30,0
41,1,254440,9,11,0,0,1,0,0,0,60,1,0
56,1,186556,11,10,1,1,1,1,0,0,50,1,1
64,1,169871,10,9,1,1,1,1,0,0,45,1,0
47,1,191277,10,9,1,1,1,1,0,0,50,1,1
48,1,167159,9,11,0,4,1,1,0,0,40,1,0
31,1,171871,14,14,0,0,1,0,0,0,46,1,0
29,1,154411,9,11,0,3,1,1,0,0,40,1,0
30,1,129227,10,9,6,0,1,0,0,0,40,1,0
32,1,110331,10,9,1,1,1,1,0,1672,60,1,0
57,1,34269,10,9,6,4,1,1,0,653,42,1,1
62,1,174355,10,9,6,0,1,0,0,0,40,1,0
39,1,680390,10,9,4,4,1,0,0,0,24,1,0
43,1,233130,11,10,0,0,1,1,0,0,25,1,0
24,6,165474,13,13,0,3,1,1,0,0,40,1,0
42,0,257780,6,7,1,1,1,1,0,0,15,1,0
53,1,194259,11,10,1,2,1,0,4386,0,40,1,1
26,1,280093,11,10,0,3,1,1,0,0,40,1,0
73,2,177387,10,9,1,1,1,1,0,0,40,1,0
72,0,28929,6,7,6,0,1,0,0,0,24,1,0
55,1,105304,10,9,1,1,1,1,0,0,40,1,0
25,1,499233,10,9,2,0,1,1,0,0,40,1,0
41,1,180572,13,13,2,0,1,0,0,0,50,1,1
24,1,321435,13,13,0,0,1,1,0,0,50,1,0
63,1,86108,10,9,6,0,1,1,0,0,6,1,0
17,1,198124,6,7,0,3,1,1,0,0,20,1,0
35,1,135162,11,10,1,1,1,1,0,0,50,1,0
51,1,146813,11,10,1,1,1,1,0,0,40,1,1
62,5,291175,13,13,6,0,1,0,0,0,48,1,0
55,1,387569,10,9,1,1,1,1,4386,0,40,1,1
43,1,102895,11,10,2,0,1,1,0,0,40,1,0
40,5,33274,10,9,2,0,1,0,0,0,50,1,0
37,1,86551,13,13,1,1,1,1,0,0,45,1,1
39,1,138192,13,13,1,1,1,1,0,0,40,1,0
31,1,118966,10,9,0,3,1,1,0,0,18,1,0
61,1,99784,14,14,6,0,1,0,0,0,40,1,1
26,1,90980,9,11,2,0,1,0,0,0,55,1,0
46,2,177407,10,9,1,1,1,1,0,0,50,1,0
26,1,96467,13,13,0,0,1,0,0,0,40,1,0
48,3,327886,15,16,2,3,1,1,0,0,50,1,1
34,1,111567,10,9,0,3,1,1,0,0,40,1,0
34,5,166545,10,9,0,3,1,0,0,0,40,1,0
59,1,142182,10,9,1,1,1,1,0,0,40,1,1
34,1,188798,13,13,0,3,1,0,0,0,40,1,0
49,1,38563,13,13,0,0,1,0,0,0,56,1,1
18,1,216284,6,7,0,3,1,0,0,0,20,1,0
43,1,191547,10,9,1,1,1,1,0,0,40,4,0
48,1,285335,6,7,1,1,1,1,0,0,50,1,0
28,6,142712,11,10,1,1,1,1,0,0,70,1,0
33,1,80945,10,9,1,1,1,1,0,0,40,1,0
24,1,309055,11,10,0,0,1,0,0,0,15,1,0
21,1,62339,5,6,0,0,1,1,0,0,40,1,0
17,1,368700,6,7,0,3,1,1,0,0,28,1,0
39,1,176186,11,10,1,1,1,1,0,0,50,1,1
29,2,266855,13,13,4,3,1,1,0,0,40,1,0
44,1,48087,13,13,1,1,1,1,0,0,40,1,1
24,1,121313,11,10,0,3,1,1,0,0,50,1,0
71,2,143437,14,14,1,1,1,1,10605,0,40,1,1
51,2,160724,13,13,1,1,3,1,0,2415,40,16,1
55,1,282753,2,3,2,4,2,1,0,0,25,1,0
41,1,194636,13,13,1,1,1,1,0,0,60,1,1
23,1,153044,10,9,0,4,2,0,0,0,7,1,0
38,1,411797,9,11,2,4,1,0,0,0,40,1,0
39,1,117683,10,9,1,1,1,1,0,0,40,1,1
19,1,376540,10,9,0,0,1,0,0,0,30,1,0
49,1,72393,4,5,2,0,1,0,0,0,40,1,0
32,1,270335,13,13,1,5,1,1,0,0,40,35,1
27,1,96226,10,9,1,1,1,1,0,0,70,1,0
38,1,95336,13,13,1,1,1,1,0,0,50,1,1
33,1,258498,11,10,1,2,1,0,0,0,60,1,0
63,0,149698,11,10,1,1,1,1,0,0,15,1,0
23,1,205865,13,13,0,3,1,1,0,0,28,1,0
33,6,155781,11,10,1,1,1,1,0,0,60,0,0
54,2,406468,10,9,1,1,2,1,0,0,40,1,0
29,1,177119,9,11,2,0,1,0,2174,0,45,1,0
48,0,144397,11,10,2,4,2,0,0,0,30,1,0
35,2,372525,13,13,0,0,1,1,0,0,40,1,0
28,1,164170,9,11,1,2,3,0,0,0,40,3,0
37,1,183800,13,13,1,1,1,1,7688,0,50,1,1
42,2,177307,12,15,1,1,1,1,0,0,65,1,1
40,1,170108,14,14,1,1,1,1,0,0,40,1,0
47,1,341995,11,10,2,3,1,1,0,0,55,1,0
22,1,226508,13,13,0,3,1,0,0,0,50,1,0
30,1,87418,13,13,1,1,1,1,0,0,45,1,1
28,1,109165,10,9,1,1,1,1,0,0,40,1,0
63,5,28856,3,4,1,1,1,1,0,0,55,1,0
51,2,175897,4,5,1,1,1,1,0,0,20,1,0
22,1,99697,10,9,0,3,1,0,0,0,40,1,0
27,0,90270,8,12,1,3,4,1,0,0,40,1,0
35,1,152375,10,9,0,0,1,1,0,0,45,1,0
46,1,171550,10,9,2,0,1,0,0,0,38,1,0
37,1,211154,11,10,2,0,1,1,0,0,52,1,0
24,1,202570,13,13,0,3,2,1,0,0,15,1,0
37,2,168496,10,9,2,3,1,1,0,0,10,1,0
53,1,68898,11,10,1,1,1,1,0,0,40,1,0
27,1,93235,10,9,0,0,1,1,0,0,30,1,0
38,1,278924,11,10,2,0,1,1,0,0,44,1,0
53,2,311020,5,6,1,1,1,1,0,0,60,1,0
34,1,175878,11,10,0,0,1,1,0,0,40,1,0
23,1,543028,10,9,0,3,2,1,0,0,40,1,0
39,1,202027,13,13,1,1,1,1,15024,0,45,1,1
43,1,158926,14,14,1,2,3,0,0,0,50,5,0
67,6,76860,10,9,1,1,3,1,0,0,40,1,1
81,2,136063,10,9,1,1,1,1,0,0,30,1,0
21,1,186648,11,10,0,3,1,1,0,0,20,1,0
23,1,257509,11,10,0,0,1,1,0,0,25,1,0
25,1,98155,11,10,0,4,1,1,0,0,40,1,0
42,1,274198,2,3,1,2,1,0,0,0,38,4,0
38,1,97083,11,10,1,2,2,0,0,0,40,1,0
64,0,29825,10,9,1,1,1,1,0,0,5,1,0
32,1,262153,10,9,1,1,1,1,0,0,40,1,0
37,1,214738,10,9,1,1,1,1,0,0,40,1,0
51,1,138022,14,14,1,1,1,1,0,0,60,1,1
22,1,91842,11,10,0,0,1,0,0,0,42,1,0
33,1,373662,1,2,3,0,1,0,0,0,40,23,0
42,1,162003,10,9,2,0,1,1,0,0,55,1,0
19,0,52114,11,10,0,3,1,0,0,0,10,1,0
51,5,241843,0,1,1,1,1,1,0,0,40,1,0
23,1,375871,10,9,1,2,1,0,0,0,40,4,0
37,1,186934,6,7,1,1,1,1,3103,0,44,1,1
37,1,176900,10,9,1,1,1,1,0,0,99,1,1
47,1,21906,14,14,0,0,1,0,0,0,25,1,0
41,1,132222,12,15,1,1,1,1,0,2415,40,1,1
33,1,143653,10,9,1,1,1,1,0,0,30,1,0
31,1,111567,13,13,0,0,1,1,0,0,40,1,1
31,1,78602,8,12,2,4,4,0,0,0,40,1,0
35,1,465507,10,9,1,1,2,1,0,0,40,1,0
38,6,196373,10,9,1,1,1,1,0,0,40,1,1
18,1,293227,10,9,0,0,1,0,0,0,45,1,0
20,1,241752,10,9,1,1,1,1,0,0,40,1,0
54,5,166398,11,10,2,4,2,0,0,0,35,1,0
40,1,184682,11,10,2,4,1,0,0,0,40,1,0
36,6,108293,13,13,1,2,1,0,0,1977,45,1,1
43,1,250802,11,10,2,4,1,1,0,0,35,1,0
44,2,325159,11,10,2,4,1,1,0,0,40,1,0
44,3,174675,10,9,1,2,1,0,0,0,40,1,1
43,1,227065,14,14,1,1,1,1,0,0,43,1,1
51,1,269080,3,4,6,4,2,0,0,0,40,1,0
18,1,177722,10,9,0,3,1,0,0,0,20,1,0
